段落,小句,内容
5.14,3,仲尼聞之，以爲别於男女之禮矣
5.15,0,公父文伯之母欲室文伯，饗其宗老，而爲賦緑衣之三章
5.15,1,老請守龜卜室之族
5.15,2,師亥聞之曰：善哉
5.15,3,男女之饗，不及宗臣
5.15,4,宗室之謀，不過宗人
5.15,5,謀而不犯，微而昭矣
5.15,6,詩所以合意，歌所以詠詩也
5.15,7,今詩以合室，歌以詠之，度於法矣
5.16,0,公父文伯卒，其母戒其妾曰：吾聞之：好内，女死之
5.16,1,好外，士死之
5.16,2,今吾子夭死，吾惡其以好内聞也
5.16,3,二三婦之辱共先者祀，請無瘠色，無洵涕，無搯膺，無憂容，有降服，無加服
5.16,4,從禮而靜，是昭吾子也
5.16,5,仲尼聞之曰：女知莫若婦，男知莫若夫
5.16,6,公父氏之婦智也夫
5.16,7,欲明其子之令德
5.17,0,公父文伯之母朝哭穆伯，而暮哭文伯
5.17,1,仲尼聞之曰：季氏之婦可謂知禮矣
5.17,2,愛而無私，上下有章
5.18,0,吴伐越，墮會稽，獲骨焉，節專車
5.18,1,吴子使來好聘，且問之仲尼，曰：無以吾命
5.18,2,賓發幣於大夫，及仲尼，仲尼爵之
5.18,3,既徹俎而宴，客執骨而問曰：敢問骨何爲大
5.18,4,仲尼曰：丘聞之：昔禹致群神於會稽之山，防風氏後至，禹殺而戮之，其骨節專車
5.18,5,此爲大矣
5.18,6,客曰：敢問誰守爲神
5.18,7,仲尼曰：山川之靈，足以紀綱天下者，其守爲神
5.18,8,社稷之守者，爲公侯
5.18,9,皆屬於王者
5.18,10,客曰：防風何守也
5.18,11,仲尼曰：汪芒氏之君也，守封嵎之山者也，爲漆姓
5.18,12,在虞夏商爲汪芒氏，於周爲長狄，今爲大人
5.18,13,客曰：人長之極幾何
5.18,14,仲尼曰：僬僥氏長三尺，短之至也
5.18,15,長者不過十之，數之極也
5.19,0,仲尼在陳，有隼集于陳侯之庭而死，楛矢貫之，石砮其長尺有咫
5.19,1,陳惠公使人以隼如仲尼之館問之
5.19,2,仲尼曰：隼之來也遠矣
5.19,3,此肅慎氏之矢也
5.19,4,昔武王克商，通道于九夷百蠻，使各以其方賄來貢，使無忘職業
5.19,5,於是肅慎氏貢楛矢石砮，其長尺有咫
5.19,6,先王欲昭其令德之致遠也，以示後人，使永監焉，故銘其栝曰肅慎氏之貢矢，以分大姬，配虞胡公而封諸陳
5.19,7,古者，分同姓以珍玉，展親也
5.19,8,分異姓以遠方之職貢，使無忘服也
5.19,9,故分陳以肅慎氏之貢
5.19,10,君若使有司求諸故府，其可得也
5.19,11,使求，得之金櫝，如之
5.20,0,齊閭丘來盟，子服景伯戒宰人曰：陷而入於恭
5.20,1,閔馬父笑，景伯問之，對曰
5.20,2,笑吾子之大也
5.20,3,昔正考父校商之名頌十二篇於周太師，以那爲首，其輯之亂曰：自古在昔，先民有作
5.20,4,温恭朝夕，執事有恪
5.20,5,先聖王之傳恭，猶不敢專，稱曰自古，古曰在昔，昔曰先民
5.20,6,今吾子之戒吏人曰陷而入於恭，其滿之甚也
5.20,7,周恭王能庇昭穆之闕而爲恭，楚恭王能知其過而爲恭
5.20,8,今吾子之教官僚曰陷而後恭，道將何爲
5.21,0,季康子欲以田賦，使冉有訪諸仲尼
5.21,1,仲尼不對，私於冉有曰：求來
5.21,2,女不聞乎
5.21,3,先王制土，籍田以力，而砥其遠邇
5.21,4,賦里以入，而量其有無
5.21,5,任力以夫，而議其老幼
5.21,6,於是乎有鰥寡孤疾，有軍旅之出則徵之，無則已
5.21,7,其歲，收田一井，出稯禾秉芻缶米，不是過也
5.21,8,先王以爲足
5.21,9,若子季孫欲其法也，則有周公之籍矣
5.21,10,若欲犯法，則苟而賦，又何訪焉
6.1,0,桓公自莒反於齊，使鮑叔爲宰，辭曰：臣，君之庸臣也
6.1,1,君加惠於臣，使不凍餒，則是君之賜也
6.1,2,若必治國家者，則非臣之所能也
6.1,3,若必治國家者，則其管夷吾乎
6.1,4,臣之所不若夷吾者五：寬惠柔民，弗若也
6.1,5,治國家不失其柄，弗若也
6.1,6,忠信可結於百姓，弗若也
6.1,7,制禮義可法於四方，弗若也
6.1,8,執枹鼓立於軍門，使百姓皆加勇焉，弗若也
6.1,9,桓公曰：夫管夷吾射寡人中鉤，是以濱於死
6.1,10,鮑叔對曰：夫爲其君動也
6.1,11,君若宥而反之，夫猶是也
6.1,12,桓公曰：若何
6.1,13,鮑子對曰：請諸魯
6.1,14,桓公曰：施伯，魯君之謀臣也，夫知吾將用之，必不予我矣
6.1,15,若之何
6.1,16,鮑子對曰：使人請諸魯，曰：寡君有不令之臣在君之國，欲以戮之於群臣，故請之
6.1,17,則予我矣
6.1,18,桓公使請諸魯，如鮑叔之言
6.1,19,莊公以問施伯，施伯對曰：此非欲戮之也，欲用其政也
6.1,20,夫管子，天下之才也，所在之國，則必得志於天下
6.1,21,令彼在齊，則必長爲魯國憂矣
6.1,22,莊公曰
6.1,23,若何
6.1,24,施伯對曰：殺而以其屍授之
6.1,25,莊公將殺管仲，齊使者請曰：寡君欲親以爲戮，若不生得以戮於群臣，猶未得請也
6.1,26,請生之
6.1,27,於是莊公使束縛以予齊使，齊使受之而退
6.1,28,比至，三釁三浴之
6.1,29,桓公親逆之于郊，而與之坐而問焉，曰：昔吾先君襄公築臺以爲高位，田狩罼弋，不聽國政，卑聖侮士，而唯女是崇
6.1,30,九妃六嬪，陳妾數百，食必粱肉，衣必文繡
6.1,31,戎士凍餒，戎車待遊車之𧛯，戎士待陳妾之餘
6.1,32,優笑在前，賢材在後
6.1,33,是以國家不日引，不月長
6.1,34,恐宗廟之不掃除，社稷之不血食，敢問爲此若何
6.1,35,管子對曰：昔吾先王昭王穆王，世法文武遠績以成名，合群叟，比校民之有道者，設象以爲民紀，式權以相應，比綴以度，竱本肇末，勸之以賞賜，糾之以刑罰，班序顛毛，以爲民紀統
6.1,36,桓公曰：爲之若何
6.1,37,管子對曰：昔者，聖王之治天下也，參其國而伍其鄙，定民之居，成民之事，陵爲之終，而慎用其六柄焉
6.1,38,桓公曰：成民之事若何
6.1,39,管子對曰：四民者，勿使雜處，雜處則其言哤，其事易
6.1,40,公曰：處士農工商若何
6.1,41,管子對曰：昔聖王之處士也，使就閒燕
6.1,42,處工，就官府
6.1,43,處商，就市井
6.1,44,處農，就田野
6.1,45,令夫士，群萃而州處，閒燕則父與父言義，子與子言孝，其事君者言敬，其幼者言弟
6.1,46,少而習焉，其心安焉，不見異物而遷焉
6.1,47,是故其父兄之教不肅而成，其子弟之學不勞而能
6.1,48,夫是，故士之子恒爲士
6.1,49,令夫工，群萃而州處，審其四時，辨其功苦，權節其用，論比協材，旦暮從事，施於四方，以飭其子弟，相語以事，相示以巧，相陳以功
6.1,50,少而習焉，其心安焉，不見異物而遷焉
6.1,51,是故其父兄之教不肅而成，其子弟之學不勞而能
6.1,52,夫是，故工之子恒爲工
6.1,53,令夫商，群萃而州處，察其四時，而監其鄉之資，以知其市之賈，負任擔荷，服牛軺馬，以周四方，以其所有，易其所無，市賤鬻貴，旦暮從事於此，以飭其子弟，相語以利，相示以賴，相陳以知賈
6.1,54,少而習焉，其心安焉，不見異物而遷焉
6.1,55,是故其父兄之教不肅而成，其子弟之學不勞而能
6.1,56,夫是，故商之子恒爲商
6.1,57,令夫農，群萃而州處，察其四時，權節其用，耒耜耞芟，及寒，擊菒除田，以待時耕
6.1,58,及耕，深耕而疾耰之，以待時雨
6.1,59,時雨既至，挾其槍刈耨鎛，以旦暮從事於田野
6.1,60,脫衣就功，首戴茅蒲，身衣襏襫，霑體塗足，暴其髮膚，盡其四支之敏，以從事於田野
6.1,61,少而習焉，其心安焉，不見異物而遷焉
6.1,62,是故其父兄之教不肅而成，其子弟之學不勞而能
6.1,63,夫是，故農之子恒爲農，野處而不暱
6.1,64,其秀民之能爲士者，必足賴也
6.1,65,有司見而不以告，其罪五
6.1,66,有司已於事而竣
6.1,67,桓公曰：定民之居若何
6.1,68,管子對曰：制國以爲二十一鄉
6.1,69,桓公曰：善
6.1,70,管子於是制國以爲二十一鄉：工商之鄉六
6.1,71,士鄉十五，公帥五鄉焉，國子帥五鄉焉，高子帥五鄉焉
6.1,72,參國起案，以爲三官，臣立三宰，工立三族，市立三鄉，澤立三虞，山立三衡
6.1,73,桓公曰：吾欲從事於諸侯，其可乎
6.1,74,管子對曰：未可
6.1,75,國未安
6.1,76,桓公曰：安國若何
6.1,77,管子對曰：修舊法，擇其善者而業用之
6.1,78,遂滋民，與無財，而敬百姓，則國安矣
6.1,79,桓公曰：諾
6.1,80,遂修舊法，擇其善者而業用之
6.1,81,遂滋民，與無財，而敬百姓
6.1,82,國既安矣，桓公曰：國安矣，其可乎
6.1,83,管子對曰：未可
6.1,84,君若正卒伍，修甲兵，則大國亦將正卒伍，修甲兵，則難以速得志矣
6.1,85,君有攻伐之器，小國諸侯有守禦之備，則難以速得志矣
6.1,86,君若欲速得志於天下諸侯，則事可以隱令，可以寄政
6.1,87,桓公曰：爲之若何
6.1,88,管子對曰：作内政而寄軍令焉
6.1,89,桓公曰：善
6.1,90,管子於是制國：五家爲軌，軌爲之長
6.1,91,十軌爲里，里有司
6.1,92,四里爲連，連爲之長
6.1,93,十連爲鄉，鄉有良人焉
6.1,94,以爲軍令：五家爲軌，故五人爲伍，軌長帥之
6.1,95,十軌爲里，故五十人爲小戎，里有司帥之
6.1,96,四里爲連，故二百人爲卒，連長帥之
6.1,97,十連爲鄉，故二千人爲旅，鄉良人帥之
6.1,98,五鄉一帥，故萬人爲一軍，五鄉之帥帥之
6.1,99,三軍，故有中軍之鼓，有國子之鼓，有高子之鼓
6.1,100,春以蒐振旅，秋以獮治兵
6.1,101,是故卒伍整於里，軍旅整於郊
6.1,102,内教既成，令勿使遷徙
6.1,103,伍之人祭祀同福，死喪同恤，禍災共之
6.1,104,人與人相疇，家與家相疇，世同居，少同遊
6.1,105,故夜戰聲相聞，足以不乖
6.1,106,晝戰目相見，足以相識
6.1,107,其歡欣足以相死
6.1,108,居同樂，行同和，死同哀
6.1,109,是故守則同固，戰則同彊
6.1,110,君有此士也三萬人，以方行於天下，以誅無道，以屏周室，天下大國之君莫之能禦
6.2,0,正月之朝，鄉長復事
6.2,1,君親問焉，曰：於子之鄉，有居處好學慈孝於父母聰慧質仁發聞於鄉里者，有則以告
6.2,2,有而不以告，謂之蔽明，其罪五
6.2,3,有司已於事而竣
6.2,4,桓公又問焉，曰：於子之鄉，有拳勇股肱之力秀出於衆者，有則以告
6.2,5,有而不以告，謂之蔽賢，其罪五
6.2,6,有司已於事而竣
6.2,7,桓公又問焉，曰：於子之鄉，有不慈孝於父母不長悌於鄉里驕躁淫暴不用上令者，有則以告
6.2,8,有而不以告，謂之下比，其罪五
6.2,9,有司已於事而竣
6.2,10,是故鄉長退而修德進賢，桓公親見之，遂使役官
6.2,11,桓公令官長期而書伐，以告且選，選其官之賢者而復用之，曰：「有人居我官，有功休德，惟慎端愨以待時，使民以勸，綏謗言，足以補官之不善政
6.2,12,」桓公召而與之語，訾相其質，足以比成事，誠可立而授之
6.2,13,設之以國家之患而不疚，退問之其鄉，以觀其所能而無大厲，升以爲上卿之贊
6.2,14,謂之三選
6.2,15,國子高子退而修鄉，鄉退而修連，連退而修里，里退而修軌，軌退而修伍，伍退而修家
6.2,16,是故匹夫有善，可得而舉也
6.2,17,匹夫有不善，可得而誅也
6.2,18,政既成，鄉不越長，朝不越爵，罷士無伍，罷女無家
6.2,19,夫是，故民皆勉爲善
6.2,20,與其爲善於鄉也，不如爲善於里
6.2,21,與其爲善於里也，不如爲善於家
6.2,22,是故士莫敢言一朝之便，皆有終歲之計
6.2,23,莫敢以終歲之議，皆有終身之功
6.2,24,桓公曰：伍鄙若何
6.2,25,管子對曰：相地而衰征，則民不移
6.2,26,政不旅舊，則民不偷
6.2,27,山澤各致其時，則民不苟
6.2,28,陸阜陵墐井田疇均，則民不憾
6.2,29,無奪民時，則百姓富
6.2,30,犧牲不略，則牛羊遂
6.2,31,桓公曰：定民之居若何
6.2,32,管子對曰：制鄙
6.2,33,三十家爲邑，邑有司
6.2,34,十邑爲卒，卒有卒帥
6.2,35,十卒爲鄉，鄉有鄉帥
6.2,36,三鄉爲縣，縣有縣帥
6.2,37,十縣爲屬，屬有大夫
6.2,38,五屬，故立五大夫，各使治一屬焉
6.2,39,立五正，各使聽一屬焉
6.2,40,是故正之政聽屬，牧政聽縣，下政聽鄉
6.2,41,桓公曰：各保治爾所，無或淫怠而不聽治者
6.3,0,正月之朝，五屬大夫復事
6.3,1,桓公擇是寡功者而謫之，曰：制地分民如一，何故獨寡功
6.3,2,教不善則政不治，一再則宥，三則不赦
6.3,3,桓公又親問焉，曰：於子之屬，有居處爲義好學慈孝於父母聰慧質仁發聞於鄉里者，有則以告
6.3,4,有而不以告，謂之蔽明，其罪五
6.3,5,有司已於事而竣
6.3,6,桓公又問焉，曰：於子之屬，有拳勇股肱之力秀出於衆者，有則以告
6.3,7,有而不以告，謂之蔽賢，其罪五
6.3,8,有司已於事而竣
6.3,9,桓公又問焉，曰：於子之屬，有不慈孝於父母不長悌於鄉里驕躁淫暴不用上令者，有則以告
6.3,10,有而不以告，謂之下比，其罪五
6.3,11,有司已於事而竣
6.3,12,五屬大夫於是退而修屬，屬退而修縣，縣退而修鄉，鄉退而修卒，卒退而修邑，邑退而修家
6.3,13,是故匹夫有善，可得而舉也
6.3,14,匹夫有不善，可得而誅也
6.3,15,政既成矣，以守則固，以征則彊
6.4,0,桓公曰：吾欲從事於諸侯，其可乎
6.4,1,管子對曰：未可
6.4,2,鄰國未吾親也
6.4,3,君欲從事於天下諸侯，則親鄰國
6.4,4,桓公曰：若何
6.4,5,管子對曰：審吾疆埸，而反其侵地
6.4,6,正其封疆，無受其資
6.4,7,而重爲之皮幣，以驟聘眺於諸侯，以安四鄰，則四鄰之國親我矣
6.4,8,爲遊士八十人，奉之以車馬衣裘，多其資幣，使周遊於四方，以號召天下之賢士
6.4,9,皮幣玩好，使民鬻之四方，以監其上下之所好，擇其淫亂者而先征之
6.5,0,桓公問曰：夫軍令則寄諸内政矣，齊國寡甲兵，爲之若何
6.5,1,管子對曰：輕過而移諸甲兵
6.5,2,桓公曰：爲之若何
6.5,3,管子對曰：制重罪贖以犀甲一戟，輕罪贖以鞼盾一戟，小罪謫以金分，宥閒罪
6.5,4,索訟者三禁而不可上下，坐成以束矢
6.5,5,美金以鑄劍戟，試諸狗馬
6.5,6,惡金以鑄鉏夷斤斸，試諸壤土
6.5,7,甲兵大足
6.6,0,桓公曰：吾欲南伐，何主
6.6,1,管子對曰：以魯爲主
6.6,2,反其侵地棠潛，使海於有蔽，渠弭於有渚，環山於有牢
6.6,3,桓公曰：吾欲西伐，何主
6.6,4,管子對曰：以衛爲主
6.6,5,反其侵地臺原姑與漆里，使海於有蔽，渠弭於有渚，環山於有牢
6.6,6,桓公曰：吾欲北伐，何主
6.6,7,管子對曰：以燕爲主
6.6,8,反其侵地柴夫吠狗，使海於有蔽，渠弭於有渚，環山於有牢
6.6,9,四鄰大親
6.6,10,既反侵地，正封疆，地南至於𩛽陰，西至于濟，北至于河，東至于紀酅，有革車八百乘
6.6,11,擇天下之甚淫亂者而先征之
6.6,12,即位數年，東南多有淫亂者，萊莒徐夷吴越，一戰帥服三十一國
6.6,13,遂南征伐楚，濟汝，踰方城，望汶山，使貢絲於周而反
6.6,14,荆州諸侯莫敢不來服
6.6,15,遂北伐山戎，刜令支斬孤竹而南歸
6.6,16,海濱諸侯莫敢不來服
6.6,17,與諸侯飾牲爲載，以約誓于上下庶神，與諸侯戮力同心
6.6,18,西征攘白狄之地，至於西河，方舟設泭，乘桴濟河，至于石枕
6.6,19,懸車束馬，踰太行與辟耳之谿拘夏，西服流沙西吴
6.6,20,南城於周，反胙于絳
6.6,21,嶽濱諸侯莫敢不來服，而大朝諸侯於陽穀
6.6,22,兵車之屬六，乘車之會三，諸侯甲不解纍，兵不解翳，弢無弓，服無矢
6.6,23,隱武事，行文道，帥諸侯而朝天子
6.7,0,葵丘之會，天子使宰孔致胙於桓公，曰：余一人之命有事於文武，使孔致胙
6.7,1,且有後命曰：以爾自卑勞，實謂爾伯舅，無下拜
6.7,2,桓公召管子而謀，管子對曰：爲君不君，爲臣不臣，亂之本也
6.7,3,桓公懼，出見客曰：天威不違顔咫尺，小白余敢承天子之命曰爾無下拜，恐隕越於下，以爲天子羞
6.7,4,遂下拜，升受命
6.7,5,掌服大輅，龍旗九旒，渠門赤旂，諸侯稱順焉
6.8,0,桓公憂天下諸侯
6.8,1,魯有夫人慶父之亂，二君弑死，國絶無嗣
6.8,2,桓公聞之，使高子存之
6.8,3,狄人攻邢，桓公築夷儀以封之，男女不淫，牛馬選具
6.8,4,狄人攻衛，衛人出廬于曹，桓公城楚丘以封之
6.8,5,其畜散而無育，桓公與之繫馬三百
6.8,6,天下諸侯稱仁焉
6.8,7,於是天下諸侯知桓公之非爲己動也，是故諸侯歸之
6.8,8,桓公知諸侯之歸己也，故使輕其幣而重其禮
6.8,9,故天下諸侯罷馬以爲幣，縷綦以爲奉，鹿皮四个
6.8,10,諸侯之使垂櫜而入，稛載而歸
6.8,11,故拘之以利，結之以信，示之以武，故天下小國諸侯既許桓公，莫之敢背，就其利而信其仁畏其武
6.8,12,桓公知天下諸侯多與己也，故又大施忠焉
6.8,13,可爲動者爲之動，可爲謀者爲之謀，軍譚遂而不有也，諸侯稱寬焉
6.8,14,通齊國之魚鹽于東萊，使關市幾而不征，以爲諸侯利，諸侯稱廣焉
