段落,小句,内容
宣4.3,3,弗殺，必滅若敖氏矣
宣4.3,4,諺曰：狼子野心
宣4.3,5,是乃狼也，其可畜乎
宣4.3,6,子良不可
宣4.3,7,子文以爲大慼
宣4.3,8,及將死，聚其族，曰：椒也知政，乃速行矣，無及於難
宣4.3,9,且泣曰：鬼猶求食，若敖氏之鬼不其餒而
宣4.4,0,冬，楚子伐鄭，鄭未服也
宣5.1,0,五年春，公如齊
宣5.1,1,高固使齊侯止公，請叔姬焉
宣5.2,0,夏，公至自齊，書，過也
宣5.3,0,秋九月，齊高固來逆女，自爲也
宣5.3,1,故書曰逆叔姬，卿自逆也
宣5.4,0,冬，來，反馬也
宣5.5,0,楚子伐鄭
宣5.5,1,陳及楚平
宣5.5,2,晉荀林父救鄭，伐陳
宣6.1,0,六年，春，晉衛侵陳，陳即楚故也
宣6.2,0,夏，定王使子服求后于齊
宣6.3,0,秋，赤狄伐晉，圍懷及邢丘
宣6.3,1,晉侯欲伐之
宣6.3,2,中行桓子曰：使疾其民，以盈其貫
宣6.3,3,將可殪也
宣6.3,4,周書曰殪戎殷，此類之謂也
宣6.4,0,冬，召桓公逆王后于齊
宣6.5,0,楚人伐鄭，取成而還
宣6.6,0,鄭公子曼滿與王子伯廖語，欲爲卿
宣6.6,1,伯廖告人曰：無德而貪，其在周易豐之離，弗過之矣
宣6.6,2,間一歲，鄭人殺之
宣7.1,0,七年春，衛孫桓子來盟，始通
宣7.1,1,且謀會晉也
宣7.2,0,夏，公會齊侯伐萊，不與謀也
宣7.2,1,凡師出，與謀曰及，不與謀曰會
宣7.3,0,赤狄侵晉，取向陰之禾
宣7.4,0,鄭及晉平，公子宋之謀也，故相鄭伯以會
宣7.4,1,冬，盟于黑壤
宣7.4,2,王叔桓公臨之，以謀不睦
宣8.1,0,八年春，白狄及晉平
宣8.1,1,夏，會晉伐秦
宣8.1,2,晉人獲秦諜，殺諸絳市，六日而蘇
宣8.2,0,有事于大廟，襄仲卒而繹，非禮也
宣8.3,0,楚爲衆舒叛，故伐舒蓼，滅之
宣8.3,1,楚子疆之
宣8.3,2,及滑汭，盟吳越而還
宣8.4,0,晉胥克有蠱疾，郤缺爲政
宣8.4,1,秋，廢胥克，使趙朔佐下軍
宣8.5,0,冬，葬敬嬴，旱，無麻，始用葛茀
宣8.5,1,雨，不克葬，禮也
宣8.5,2,禮，卜葬，先遠日，避不懷也
宣8.6,0,城平陽，書，時也
宣8.7,0,陳及晉平
宣8.7,1,楚師伐陳，取成而還
宣9.1,0,九年春，王使來徵聘
宣9.1,1,夏，孟獻子聘于周
宣9.1,2,王以爲有禮，厚賄之
宣9.2,0,秋，取根牟，言易也
宣9.3,0,滕昭公卒
宣9.4,0,會于扈，討不睦也
宣9.4,1,陳侯不會
宣9.4,2,晉荀林父以諸侯之師伐陳
宣9.4,3,晉侯卒于扈，乃還
宣9.5,0,冬，宋人圍滕，因其喪也
宣9.6,0,陳靈公與孔寧儀行父通於夏姬，皆衷其衵服，以戲于朝
宣9.6,1,洩冶諫曰：公卿宣淫，民無效焉，且聞不令
宣9.6,2,君其納之
宣9.6,3,公曰：吾能改矣
宣9.6,4,公告二子
宣9.6,5,二子請殺之，公弗禁，遂殺洩冶
宣9.7,0,楚子爲厲之役故，伐鄭
宣9.8,0,晉郤缺救鄭
宣9.8,1,鄭伯敗楚師于柳棼
宣9.8,2,國人皆喜，唯子良憂曰：是國之災也，吾死無日矣
宣10.1,0,十年春，公如齊
宣10.1,1,齊侯以我服故，歸濟西之田
宣10.2,0,夏，齊惠公卒
宣10.2,1,崔杼有寵於惠公，高國畏其偪也，公卒而逐之，奔衛
宣10.3,0,公如齊奔喪
宣10.4,0,陳靈公與孔寧儀行父飲酒於夏氏
宣10.4,1,公謂行父曰：徵舒似女
宣10.4,2,對曰：亦似君
宣10.4,3,徵舒病之
宣10.4,4,公出，自其厩射而殺之
宣10.4,5,二子奔楚
宣10.5,0,滕人恃晉而不事宋，六月，宋師伐滕
宣10.6,0,鄭及楚平，諸侯之師伐鄭，取成而還
宣10.7,0,秋，劉康公來報聘
宣10.8,0,師伐邾，取繹
宣10.9,0,季文子初聘于齊
宣10.10,0,冬，子家如齊，伐邾故也
宣10.11,0,國武子來報聘
宣10.12,0,楚子伐鄭
宣10.12,1,晉士會救鄭，逐楚師于潁北
宣10.12,2,諸侯之師戍鄭
宣10.13,0,鄭子家卒
宣10.13,1,鄭人討幽公之亂，斲子家之棺，而逐其族
宣10.13,2,改葬幽公，諡之曰靈
宣11.1,0,十一年春，楚子伐鄭，及櫟
宣11.1,1,子良曰：晉楚不務德而兵爭，與其來者可也
宣11.1,2,晉楚無信，我焉得有信
宣11.1,3,乃從楚
宣11.1,4,夏，楚盟于辰陵，陳鄭服也
宣11.2,0,楚左尹子重侵宋，王待諸郔
宣11.3,0,令尹蔿艾獵城沂，使封人慮事，以授司徒
宣11.3,1,量功命日，分財用，平板榦，稱畚築，程土物，議遠邇，略基趾，具餱糧，度有司
宣11.3,2,事三旬而成，不愆于素
宣11.4,0,晉郤成子求成于衆狄
宣11.4,1,衆狄疾赤狄之役，遂服于晉
宣11.4,2,秋，會于欑函，衆狄服也
宣11.5,0,冬，楚子爲陳夏氏亂故，伐陳
宣11.5,1,謂陳人無動
宣11.5,2,將討於少西氏
宣11.5,3,遂入陳，殺夏徵舒，轘諸栗門
宣11.5,4,因縣陳
宣11.5,5,陳侯在晉
宣11.6,0,厲之役，鄭伯逃歸，自是楚未得志焉
宣11.6,1,鄭既受盟于辰陵，又徼事于晉
宣12.1,0,十二年春，楚子圍鄭，旬有七日
宣12.1,1,鄭人卜行成，不吉
宣12.1,2,卜臨于大宮，且巷出車，吉
宣12.1,3,國人大臨，守陴者皆哭
宣12.1,4,楚子退師
宣12.1,5,鄭人修城
宣12.1,6,進復圍之，三月，克之
宣12.1,7,入自皇門，至于逵路
宣12.1,8,鄭伯肉袒牽羊以逆，曰：孤不天，不能事君，使君懷怒以及敝邑，孤之罪也，敢不唯命是聽
宣12.1,9,其俘諸江南，以實海濱，亦唯命
宣12.1,10,其翦以賜諸侯，使臣妾之，亦唯命
宣12.1,11,若惠顧前好，徼福於厲宣桓武，不泯其社稷，使改事君，夷於九縣，君之惠也，孤之願也，非所敢望也
宣12.1,12,敢布腹心，君實圖之
宣12.1,13,左右曰：不可許也，得國無赦
宣12.1,14,王曰：其君能下人，必能信用其民矣，庸可幾乎
宣12.1,15,退三十里而許之平
宣12.1,16,潘尪入盟，子良出質
宣12.2,0,夏六月，晉師救鄭
宣12.2,1,荀林父將中軍，先縠佐之
宣12.2,2,士會將上軍，郤克佐之
宣12.2,3,趙朔將下軍，欒書佐之
宣12.2,4,趙括趙嬰齊爲中軍大夫，鞏朔韓穿爲上軍大夫，荀首趙同爲下軍大夫
宣12.2,5,韓厥爲司馬
宣12.2,6,及河，聞鄭既及楚平，桓子欲還，曰：無及於鄭而勦民，焉用之
宣12.2,7,楚歸而動，不後
宣12.2,8,隨武子曰：善
宣12.2,9,會聞用師，觀釁而動
宣12.2,10,德刑政事典禮不易，不可敵也，不爲是征
宣12.2,11,楚君討鄭，怒其貳而哀其卑
宣12.2,12,叛而伐之，服而舍之，德刑成矣
宣12.2,13,伐叛，刑也
宣12.2,14,柔服，德也，二者立矣
宣12.2,15,昔歲入陳，今茲入鄭，民不罷勞，君無怨讟，政有經矣
宣12.2,16,荆尸而舉，商農工賈不敗其業，而卒乘輯睦，事不奸矣
宣12.2,17,蔿敖爲宰，擇楚國之令典
宣12.2,18,軍行，右轅，左追蓐，前茅慮無，中權，後勁
宣12.2,19,百官象物而動，軍政不戒而備，能用典矣
宣12.2,20,其君之舉也，內姓選於親，外姓選於舊
宣12.2,21,舉不失德，賞不失勞
宣12.2,22,老有加惠，旅有施舍
宣12.2,23,君子小人，物有服章
宣12.2,24,貴有常尊，賤有等威，禮不逆矣
宣12.2,25,德立刑行，政成事時，典從禮順，若之何敵之
宣12.2,26,見可而進，知難而退，軍之善政也
宣12.2,27,兼弱攻昧，武之善經也
宣12.2,28,子姑整軍而經武乎
宣12.2,29,猶有弱而昧者，何必楚
宣12.2,30,仲虺有言曰取亂侮亡，兼弱也
宣12.2,31,汋曰於鑠王師
宣12.2,32,遵養時晦，耆昧也
宣12.2,33,武曰：無競惟烈
宣12.2,34,撫弱耆昧，以務烈所，可也
宣12.2,35,彘子曰：不可
宣12.2,36,晉所以霸，師武臣力也
宣12.2,37,今失諸侯，不可謂力
宣12.2,38,有敵而不從，不可謂武
宣12.2,39,由我失霸，不如死
宣12.2,40,且成師以出，聞敵强而退，非夫也
宣12.2,41,命爲軍帥，而卒以非夫，唯羣子能，我弗爲也
宣12.2,42,以中軍佐濟
宣12.3,0,是役也，鄭石制實入楚師，將以分鄭，而立公子魚臣
宣12.3,1,辛未，鄭殺僕叔及子服
宣12.3,2,君子曰：史佚所謂毋怙亂者，謂是類也
宣12.3,3,詩曰亂離瘼矣，爰其適歸，歸於怙亂者也夫
宣12.4,0,鄭伯許男如楚
宣12.5,0,秋，晉師歸，桓子請死，晉侯欲許之
宣12.5,1,士貞子諫曰：不可
宣12.5,2,城濮之役，晉師三日穀，文公猶有憂色
宣12.5,3,左右曰：有喜而憂，如有憂而喜乎
宣12.5,4,公曰：得臣猶在，憂未歇也
宣12.5,5,困獸猶鬬，況國相乎
宣12.5,6,及楚殺子玉，公喜而後可知也
宣12.5,7,曰：莫余毒也已
宣12.5,8,是晉再克而楚再敗也，楚是以再世不競
宣12.5,9,今天或者大警晉也，而又殺林父以重楚勝，其無乃久不競乎
宣12.5,10,林父之事君也，進思盡忠，退思補過，社稷之衛也，若之何殺之
宣12.5,11,夫其敗也，如日月之食焉，何損於明
宣12.5,12,晉侯使復其位
宣12.6,0,冬，楚子伐蕭，宋華椒以蔡人救蕭
宣12.6,1,蕭人囚熊相宜僚及公子丙
宣12.6,2,王曰：勿殺，吾退
宣12.6,3,蕭人殺之
宣12.6,4,王怒，遂圍蕭
宣12.6,5,蕭潰
宣12.7,0,晉原縠宋華椒衛孔達曹人同盟于清丘，曰：恤病，討貳
宣12.7,1,於是卿不書，不實其言也
宣12.8,0,宋爲盟故，伐陳
宣12.8,1,衛人救之，孔達曰：先君有約言焉
宣12.8,2,若大國討，我則死之
宣13.1,0,十三年春，齊師伐莒，莒恃晉而不事齊故也
宣13.2,0,夏，楚子伐宋，以其救蕭也
宣13.2,1,君子曰：清丘之盟，唯宋可以免焉
宣13.3,0,秋，赤狄伐晉，及清，先縠召之也
宣13.4,0,冬，晉人討邲之敗與清之師，歸罪於先縠而殺之，盡滅其族
宣13.4,1,君子曰：惡之來也，己則取之，其先縠之謂乎
宣13.5,0,清丘之盟，晉以衛之救陳也，討焉
宣13.5,1,使人弗去，曰：罪無所歸，將加而師
宣13.5,2,孔達曰：苟利社稷，請以我說，罪我之由
宣13.5,3,我則爲政，而亢大國之討，將以誰任
宣13.5,4,我則死之
宣14.1,0,十四年春，孔達縊而死，衛人以說于晉而免
宣14.1,1,遂告于諸侯曰：寡君有不令之臣達，構我敝邑于大國，既伏其罪矣
宣14.1,2,敢告
宣14.1,3,衛人以爲成勞，復室其子，使復其位
宣14.2,0,夏，晉侯伐鄭，爲邲故也
宣14.2,1,告於諸侯，蒐焉而還
宣14.2,2,中行桓子之謀也，曰：示之以整，使謀而來
宣14.2,3,鄭人懼，使子張代子良于楚
宣14.2,4,鄭伯如楚，謀晉故也
宣14.2,5,鄭以子良爲有禮，故召之
宣14.3,0,楚子使申舟聘于齊，曰：無假道于宋
宣14.3,1,亦使公子馮聘于晉，不假道于鄭
宣14.3,2,申舟以孟諸之役惡宋，曰：鄭昭宋聾，晉使不害，我則必死
宣14.3,3,王曰：殺女，我伐之
宣14.3,4,見犀而行
宣14.3,5,及宋，宋人止之
宣14.3,6,華元曰：過我而不假道，鄙我也
宣14.3,7,鄙我，亡也
宣14.3,8,殺其使者，必伐我
宣14.3,9,伐我，亦亡也
宣14.3,10,亡一也
宣14.3,11,乃殺之
宣14.3,12,楚子聞之，投袂而起
宣14.3,13,屨及於窒皇，劍及於寢門之外，車及於蒲胥之市
宣14.3,14,秋九月，楚子圍宋
宣14.4,0,冬，公孫歸父會齊侯于穀，見晏桓子，與之言魯，樂
宣14.4,1,桓子告高宣子曰：子家其亡乎
宣14.4,2,懷於魯矣
宣14.4,3,懷必貪，貪必謀人
宣14.4,4,謀人，人亦謀己
宣14.4,5,一國謀之，何以不亡
宣14.5,0,孟獻子言於公曰：臣聞小國之免於大國也，聘而獻物，於是有庭實旅百
宣14.5,1,朝而獻功，於是有容貌采章，嘉淑而有加貨，謀其不免也
宣14.5,2,誅而薦賄，則無及也
宣14.5,3,今楚在宋，君其圖之
宣14.5,4,公說
宣15.1,0,十五年春，公孫歸父會楚子于宋
宣15.2,0,宋人使樂嬰齊告急于晉，晉侯欲救之
宣15.2,1,伯宗曰：不可
宣15.2,2,古人有言曰：雖鞭之長，不及馬腹
宣15.2,3,天方授楚，未可與爭
宣15.2,4,雖晉之强，能違天乎
宣15.2,5,諺曰：高下在心
宣15.2,6,川澤納汙，山藪藏疾，瑾瑜匿瑕，國君含垢，天之道也
宣15.2,7,君其待之
宣15.2,8,乃止
宣15.3,0,潞子嬰兒之夫人，晉景公之姊也
宣15.3,1,酆舒爲政而殺之，又傷潞子之目
宣15.3,2,晉侯將伐之
宣15.3,3,諸大夫皆曰：不可
宣15.3,4,酆舒有三儁才，不如待後之人
宣15.3,5,伯宗曰：必伐之
宣15.3,6,狄有五罪，儁才雖多，何補焉
宣15.3,7,不祀，一也
宣15.3,8,耆酒，二也
宣15.3,9,棄仲章而奪黎氏地，三也
宣15.3,10,虐我伯姬，四也
宣15.3,11,傷其君目，五也
宣15.3,12,怙其儁才，而不以茂德，茲益罪也
宣15.3,13,後之人或者將敬奉德義以事神人，而申固其命，若之何待之
宣15.3,14,不討有罪，曰將待後，後有辭而討焉，毋乃不可乎
宣15.3,15,夫恃才與衆，亡之道也
宣15.3,16,商紂由之，故滅
宣15.3,17,天反時爲災，地反物爲妖，民反德爲亂
宣15.3,18,亂則妖災生
宣15.3,19,故文，反正爲乏
宣15.3,20,盡在狄矣
宣15.3,21,晉侯從之
宣15.3,22,六月癸卯，晉荀林父敗赤狄于曲梁，辛亥，滅潞
宣15.3,23,酆舒奔衛，衛人歸諸晉，晉人殺之
宣15.4,0,王孫蘇與召氏毛氏爭政，使王子捷殺召戴公及毛伯衛，卒立召襄
宣15.5,0,秋七月，秦桓公伐晉，次于輔氏
宣15.5,1,壬午，晉侯治兵于稷，以略狄土，立黎侯而還
宣15.5,2,及雒，魏顆敗秦師于輔氏，獲杜回，秦之力人也
宣15.6,0,晉侯賞桓子狄臣千室，亦賞士伯以瓜衍之縣，曰：吾獲狄土，子之功也
宣15.6,1,微子，吾喪伯氏矣
宣15.6,2,羊舌職說是賞也，曰：周書所謂庸庸祗祗者，謂此物也夫
宣15.6,3,士伯庸中行伯，君信之，亦庸士伯，此之謂明德矣
宣15.6,4,文王所以造周，不是過也
宣15.6,5,故詩曰陳錫哉周，能施也
宣15.6,6,率是道也，其何不濟
宣15.7,0,晉侯使趙同獻狄俘于周，不敬
宣15.7,1,劉康公曰：不及十年，原叔必有大咎
宣15.7,2,天奪之魄矣
宣15.8,0,初稅畝，非禮也
宣15.8,1,穀出不過藉，以豐財也
宣15.9,0,冬，蝝生，饑
宣15.9,1,幸之也
宣16.1,0,十六年春，晉士會帥師滅赤狄甲氏及留吁鐸辰
宣16.2,0,夏，成周宣榭火，人火之也
宣16.2,1,凡火，人火曰火，天火曰災
宣16.3,0,秋，郯伯姬來歸，出也
宣16.4,0,爲毛召之難故，王室復亂，王孫蘇奔晉
宣16.4,1,晉人復之
宣17.1,0,十七年春，晉侯使郤克徵會于齊
宣17.1,1,齊頃公帷婦人使觀之
宣17.1,2,郤子登，婦人笑於房
宣17.1,3,獻子怒，出而誓曰：所不此報，無能涉河
宣17.1,4,獻子先歸，使欒京廬待命于齊，曰：不得齊事，無復命矣
宣17.2,0,范武子將老，召文子曰：燮乎
宣17.2,1,吾聞之，喜怒以類者鮮，易者實多
宣17.2,2,詩曰：君子如怒，亂庶遄沮
宣17.2,3,君子如祉，亂庶遄已
宣17.2,4,君子之喜怒，以已亂也
宣17.2,5,弗已者，必益之
宣17.2,6,郤子其或者欲已亂於齊乎
宣17.2,7,不然，余懼其益之也
宣17.2,8,余將老，使郤子逞其志，庶有豸乎
宣17.2,9,爾從二三子唯敬
宣17.2,10,乃請老
宣17.2,11,郤獻子爲政
宣17.3,0,冬，公弟叔肸卒，公母弟也
宣17.3,1,凡大子之母弟，公在曰公子，不在曰弟
宣17.3,2,凡稱弟，皆母弟也
宣18.1,0,十八年春，晉侯衛大子臧伐齊，至于陽穀
宣18.1,1,齊侯會晉侯盟于繒，以公子彊爲質于晉
宣18.1,2,晉師還
宣18.1,3,蔡朝南郭偃逃歸
宣18.2,0,夏，公使如楚乞師，欲以伐齊
宣18.3,0,秋，邾人戕鄫子于鄫
宣18.3,1,凡自內虐其君曰弒，自外曰戕
宣18.4,0,楚莊王卒，楚師不出
宣18.4,1,既而用晉師，楚於是乎有蜀之役
宣18.5,0,公孫歸父以襄仲之立公也，有寵，欲去三桓，以張公室
宣18.5,1,與公謀，而聘于晉，欲以晉人去之
宣18.5,2,冬，公薨
宣18.5,3,季文子言於朝曰：使我殺適立庶以失大援者，仲也夫
宣18.5,4,臧宣叔怒曰：當其時不能治也，後之人何罪
宣18.5,5,子欲去之，許請去之
宣18.5,6,遂逐東門氏
成1.1,0,元年春，晉侯使瑕嘉平戎於王，單襄公如晉拜成
成1.1,1,劉康公徼戎，將遂伐之
成1.1,2,叔服曰：背盟而欺大國，此必敗
成1.1,3,背盟，不祥
成1.1,4,欺大國，不義
成1.1,5,神人弗助，將何以勝
成1.1,6,不聽，遂伐茅戎
成1.1,7,三月癸未，敗績於徐吾氏
成1.2,0,爲齊難故，作丘甲
成1.3,0,聞齊將出楚師，夏，盟于赤棘
成1.4,0,秋，王人來告敗
成1.5,0,冬，臧宣叔令脩賦繕完具守備，曰：齊楚結好，我新與晉盟，晉楚爭盟，齊師必至
成1.5,1,雖晉人伐齊，楚必救之，是齊楚同我也
成1.5,2,知難而有備，乃可以逞
成2.1,0,二年春，齊侯伐我北鄙，圍龍
成2.1,1,頃公之嬖人盧蒲就魁門焉
成2.1,2,龍人囚之
成2.1,3,齊侯曰：勿殺，吾與而盟，無入而封
成2.1,4,弗聽，殺而膊諸城上
成2.1,5,齊侯親鼓，士陵城
成2.1,6,三日，取龍
成2.1,7,遂南侵，及巢丘
成2.2,0,衛侯使孫良夫石稷甯相向禽將侵齊，與齊師遇
成2.2,1,石子欲還
成2.2,2,孫子曰：不可
成2.2,3,以師伐人，遇其師而還，將謂君何
成2.2,4,若知不能，則如無出
成2.2,5,今既遇矣，不如戰也
成2.3,0,孫桓子還於新築，不入，遂如晉乞師
成2.3,1,臧宣叔亦如晉乞師
成2.3,2,皆主郤獻子
成2.3,3,晉侯許之七百乘
成2.3,4,郤子曰：此城濮之賦也
成2.3,5,有先君之明與先大夫之肅，故捷
成2.3,6,克於先大夫，無能爲役，請八百乘
成2.3,7,許之
成2.3,8,郤克將中軍，士燮佐上軍，欒書將下軍，韓厥爲司馬，以救魯衛
成2.3,9,臧宣叔逆晉師，且道之
成2.3,10,季文子帥師會之
成2.4,0,八月，宋文公卒，始厚葬，用蜃炭，益車馬，始用殉，重器備
成2.4,1,槨有四阿，棺有翰檜
成2.5,0,九月，衛穆公卒，晉三子自役弔焉，哭於大門之外
成2.5,1,衛人逆之，婦人哭於門內
成2.5,2,送亦如之
成2.5,3,遂常以葬
成2.6,0,楚之討陳夏氏也，莊王欲納夏姬
成2.6,1,申公巫臣曰：不可
成2.6,2,君召諸侯，以討罪也
成2.6,3,今納夏姬，貪其色也
成2.6,4,貪色爲淫，淫爲大罰
成2.6,5,周書曰明德慎罰，文王所以造周也
成2.6,6,明德，務崇之之謂也
成2.6,7,慎罰，務去之之謂也
成2.6,8,若興諸侯，以取大罰，非慎之也
成2.6,9,君其圖之
成2.6,10,王乃止
成2.6,11,子反欲取之，巫臣曰：是不祥人也
