段落,小句,内容
14.10,1,曰：王過舉而已
14.10,2,不然，無以至此
14.10,3,江乙曰：以財交者，財盡而交絕
14.10,4,以色交者，華落而愛渝
14.10,5,是以嬖女不敝席，寵臣不避軒
14.10,6,今君擅楚國之勢，而無以深自結於王，竊爲君危之
14.10,7,安陵君曰：然則奈何
14.10,8,願君必請從死，以身爲殉，如是必長得重於楚國
14.10,9,曰：謹受令
14.10,10,三年而弗言
14.10,11,江乙復見曰：臣所爲君道，至今未效
14.10,12,君不用臣之計，臣請不敢復見矣
14.10,13,安陵君曰：不敢忘先生之言，未得間也
14.10,14,於是，楚王游於雲夢，結駟千乘，旌旗蔽日，野火之起也若雲蜺，兕虎噑之聲若雷霆，有狂兕䍧車依輪而至，王親引弓而射，壹發而殪
14.10,15,王抽旃旄而抑兕首，仰天而笑曰：樂矣，今日之游也
14.10,16,寡人萬歲千秋之後，誰與樂此矣
14.10,17,安陵君泣數行而進曰：臣入則編席，出則陪乘
14.10,18,大王萬歲千秋之後，願得以身試黃泉，蓐螻蟻，又何如得此樂而樂之
14.10,19,王大說，乃封壇爲安陵君
14.10,20,君子聞之曰：江乙可謂善謀，安陵君可謂知時矣
14.11,0,江乙爲魏使於楚，謂楚王曰：臣入竟，聞楚之俗，不蔽人之善，不言人之惡，誠有之乎
14.11,1,王曰：誠有之
14.11,2,江乙曰：然則白公之亂，得無遂乎
14.11,3,誠如是，臣等之罪免矣
14.11,4,楚王曰：何也
14.11,5,江乙曰：州侯相楚，貴甚矣而主斷，左右俱曰無有，如出一口矣
14.12,0,郢人有獄三年不决者，故令請其宅，以卜其罪
14.12,1,客因爲之謂昭奚恤曰：郢人某氏之宅，臣願之
14.12,2,昭奚恤曰：郢人某氏，不當服罪，故其宅不得
14.12,3,客辭而去
14.12,4,昭奚恤已而悔之，因謂客曰：奚恤得事公，公何爲以故與奚恤
14.12,5,客曰：非用故也
14.12,6,曰：謂而不得，有說色，非故如何也
14.13,0,城渾出周，三人偶行，南游於楚，至於新城
14.13,1,城渾說其令曰：鄭魏者，楚之耎國
14.13,2,而秦，楚之強敵也
14.13,3,鄭魏之弱，而楚以上梁應之
14.13,4,宜陽之大也，楚以弱新城圍之
14.13,5,蒲反平陽相去百里，秦人一夜而襲之，安邑不知
14.13,6,新城上梁相去五百里，秦人一夜而襲之，上梁亦不知也
14.13,7,今邊邑之所恃者，非江南泗上也
14.13,8,故楚王何不以新城爲主郡也，邊邑甚利之
14.13,9,新城公大說，乃爲具駟馬乘車五百金之楚
14.13,10,城渾得之，遂南交於楚，楚王果以新城爲主郡
14.14,0,韓公叔有齊魏，而太子有楚秦以爭國
14.14,1,鄭申爲楚使於韓，矯以新城陽人予太子
14.14,2,楚王怒，將罪之
14.14,3,對曰：臣矯予之，以爲國也
14.14,4,臣爲太子得新城陽人，以與公叔爭國而得之
14.14,5,齊魏必伐韓
14.14,6,韓氏急，必懸命於楚，又何新城陽人之敢求
14.14,7,太子不勝，然而不死，今將倒冠而至，又安敢言地
14.14,8,楚王曰：善
14.14,9,乃不罪也
14.15,0,楚杜赫說楚王以取趙
14.15,1,王且予之五大夫，而令私行
14.15,2,陳軫謂楚王曰：赫不能得趙，五大夫不可收也，得賞無功也
14.15,3,得趙而王無加焉，是無善也
14.15,4,王不如以十乘行之，事成，予之五大夫
14.15,5,王曰：善
14.15,6,乃以十乘行之
14.15,7,杜赫怒而不行
14.15,8,陳軫謂王曰：是不能得趙也
14.16,0,楚王問於范環曰：寡人欲置相於秦，孰可
14.16,1,對曰：臣不足以知之
14.16,2,王曰：吾相甘茂可乎
14.16,3,范環對曰：不可
14.16,4,王曰：何也
14.16,5,曰：夫史舉，上蔡之監門也
14.16,6,大不如事君，小不如處室，以苛廉聞於世，甘茂事之順焉
14.16,7,故惠王之明，武王之察，張儀之好譖，甘茂事之，取十官而無罪，茂誠賢者也，然而不可相秦
14.16,8,秦之有賢相也，非楚國之利也
14.16,9,且王嘗用滑於越而納句章，昧之難，越亂，故楚南察瀨胡而野江東
14.16,10,計王之功所以能如此者，越亂而楚治也
14.16,11,今王以用之於越矣，而忘之於秦，臣以爲王鉅速忘矣
14.16,12,王若欲置相於秦乎
14.16,13,若公孫郝者可
14.16,14,夫公孫郝之於秦王，親也
14.16,15,少與之同衣，長與之同車，被王衣以聽事，真大王之相已
14.16,16,王相之，楚國之大利也
14.17,0,蘇秦爲趙合從，說楚威王曰：楚，天下之強國也
14.17,1,大王，天下之賢王也
14.17,2,楚地西有黔中巫郡，東有夏州海陽，南有洞庭蒼梧，北有汾陘之塞郇陽
14.17,3,地方五千里，帶甲百萬，車千乘，騎萬匹，粟支十年，此霸王之資也
14.17,4,夫以楚之強與大王之賢，天下莫能當也
14.17,5,今乃欲西面而事秦，則諸侯莫不南面而朝於章臺之下矣
14.17,6,秦之所害於天下莫如楚，楚強則秦弱，楚弱則秦強，此其勢不兩立
14.17,7,故爲王室計，莫如從親以孤秦
14.17,8,大王不從親，秦必起兩軍：一軍出武關
14.17,9,一軍下黔中
14.17,10,若此，則鄢郢動矣
14.17,11,臣聞治之其未亂，爲之其未有也
14.17,12,患至而後憂之，則無及已
14.17,13,故願大王之早計之
14.17,14,大王誠能聽臣，臣請令山東之國，奉四時之獻，以承大王之明制，委社稷宗廟，練士厲兵，在大王之所用之
14.17,15,大王誠能聽臣之愚計，則韓魏齊燕趙衞之妙音美人，必充後宮矣
14.17,16,趙代良馬橐他，必實於外廏
14.17,17,故從合則楚王，橫成則秦帝
14.17,18,今釋霸王之業，而有事人之名，臣竊爲大王不取也
14.17,19,夫秦，虎狼之國也，有吞天下之心
14.17,20,秦，天下之仇讎也，橫人皆欲割諸侯之地以事秦，此所謂養仇而奉讎者也
14.17,21,夫爲人臣而割其主之地，以外交強虎狼之秦，以侵天下，卒有秦患，不顧其禍
14.17,22,夫外挾強秦之威，以內劫其主，以求割地，大逆不忠，無過此者
14.17,23,故從親，則諸侯割地以事楚
14.17,24,橫合，則楚割地以事秦
14.17,25,此兩策者，相去遠矣，有億兆之數
14.17,26,兩者大王何居焉
14.17,27,故弊邑趙王，使臣効愚計，奉明約，在大王命之
14.17,28,楚王曰：寡人之國，西與秦接境，秦有舉巴蜀并漢中之心
14.17,29,秦，虎狼之國，不可親也
14.17,30,而韓魏迫於秦患，不可與深謀，恐反人以入於秦，故謀未發而國已危矣
14.17,31,寡人自料，以楚當秦，未見勝焉
14.17,32,內與羣臣謀，不足恃也
14.17,33,寡人臥不安席，食不甘味，心搖搖如懸旌，而無所終薄
14.17,34,今君欲一天下，安諸侯，存危國，寡人謹奉社稷以從
14.18,0,張儀爲秦破從連橫，說楚王曰：秦地半天下，兵敵四國，被山帶河，四塞以爲固
14.18,1,虎賁之士百餘萬，車千乘，騎萬疋，粟如丘山
14.18,2,法令既明，士卒安難樂死
14.18,3,主嚴以明，將知以武
14.18,4,雖無出兵甲，席卷常山之險，折天下之脊，天下後服者先亡
14.18,5,且夫爲從者，無以異於驅羣羊而攻猛虎也
14.18,6,夫虎之與羊，不格明矣
14.18,7,今大王不與猛虎而與羣羊，竊以爲大王之計過矣
14.18,8,凡天下強國，非秦而楚，非楚而秦
14.18,9,兩國敵侔交爭，其勢不兩立
14.18,10,而大王不與秦，秦下甲兵，據宜陽，韓之上地不通
14.18,11,下河東，取成臯，韓必入臣於秦
14.18,12,韓入臣，魏則從風而動
14.18,13,秦攻楚之西，韓魏攻其北，社稷豈得無危哉
14.18,14,且夫約從者，聚羣弱而攻至強也
14.18,15,夫以弱攻強，不料敵而輕戰，國貧而驟舉兵，此危亡之術也
14.18,16,臣聞之，兵不如者，勿與挑戰
14.18,17,粟不如者，勿與持久
14.18,18,夫從人者，飾辯虛辭，高主之節行，言其利而不言其害，卒有楚禍，無及爲已，是故願大王之熟計之也
14.18,19,秦西有巴蜀，方船積粟，起於汶山，循江而下，至郢三千餘里
14.18,20,舫船載卒，一舫載五十人，與三月之糧，下水而浮，一日行三百餘里
14.18,21,里數雖多，不費馬汗之勞，不至十日而距扞關
14.18,22,扞關驚，則從竟陵已東，盡城守矣，黔中巫郡非王之有已
14.18,23,秦舉甲出之武關，南面而攻，則北地絕
14.18,24,秦兵之攻楚也，危難在三月之內
14.18,25,而楚恃諸侯之救，在半歲之外，此其勢不相及也
14.18,26,夫恃弱國之救，而忘強秦之禍，此臣之所以爲大王之患也
14.18,27,且大王嘗與吳人五戰三勝而亡之，陳卒盡矣
14.18,28,有偏守新城而居民苦矣
14.18,29,臣聞之，攻大者易危，而民弊者怨於上
14.18,30,夫守易危之功，而逆強秦之心，臣竊爲大王危之
14.18,31,且夫秦之所以不出甲於函谷關十五年以攻諸侯者，陰謀有吞天下之心也
14.18,32,楚嘗與秦構難，戰於漢中
14.18,33,楚人不勝，通侯執珪死者七十餘人，遂亡漢中
14.18,34,楚王大怒，興師襲秦，戰於藍田，又郤
14.18,35,此所謂兩虎相搏者也
14.18,36,夫秦楚相弊，而韓魏以全制其後，計無過於此者矣，是故願大王熟計之也
14.18,37,秦下兵攻衞陽晉，必開扃天下之匈，大王悉起兵以攻宋，不至數月而宋可舉
14.18,38,舉宋而東指，則泗上十二諸侯，盡王之有已
14.18,39,凡天下所信約從親堅者蘇秦，封爲武安君而相燕，即陰與燕王謀破齊共分其地
14.18,40,乃佯有罪，出走入齊，齊王因受而相之
14.18,41,居二年而覺，齊王大怒，車裂蘇秦於市
14.18,42,夫以一詐僞反覆之蘇秦，而欲經營天下，混一諸侯，其不可成也亦明矣
14.18,43,今秦之與楚也，接境壤界，固形親之國也
14.18,44,大王誠能聽臣，臣請秦太子入質於楚，楚太子入質於秦，請以秦女爲大王箕箒之妾，効萬家之都，以爲湯沐之邑，長爲昆弟之國，終身無相攻擊
14.18,45,臣以爲計無便於此者
14.18,46,故敝邑秦王，使使臣獻書大王之從車下風，須以决事
14.18,47,楚王曰：楚國僻陋，託東海之上
14.18,48,寡人年幼，不習國家之長計
14.18,49,今上客幸教以明制，寡人聞之，敬以國從
14.18,50,乃遣使車百乘，獻鷄駭之犀夜光之璧於秦王
14.19,0,張儀相秦，謂昭雎曰：楚無鄢郢漢中，有所更得乎
14.19,1,曰：無有
14.19,2,曰：無昭雎陳軫，有所更得乎
14.19,3,曰：無所更得
14.19,4,張儀曰：爲儀謂楚王逐昭雎陳軫，請復鄢郢漢中
14.19,5,昭雎歸報楚王，楚王說之
14.19,6,有人謂昭雎曰：甚矣，楚王不察於爭名者也
14.19,7,韓求相工陳籍而周不聽
14.19,8,魏求相綦母恢而周不聽，何以也
14.19,9,周是列縣畜我也
14.19,10,今楚，萬乘之強國也
14.19,11,大王，天下之賢主也
14.19,12,今儀曰逐君與陳軫而王聽之，是楚自行不如周，而儀重於韓魏之王也
14.19,13,且儀之所行，有功名者秦也，所欲貴富者魏也
14.19,14,欲爲攻於魏，必南伐楚
14.19,15,故攻有道，外絕其交，內逐其謀臣
14.19,16,陳軫，夏人也，習於三晉之事，故逐之，則楚無謀臣矣
14.19,17,今君能用楚之衆，故亦逐之，則楚衆不用矣
14.19,18,此所謂內攻之者也，而王不知察
14.19,19,今君何不見臣於王，請爲王使齊交不絕
14.19,20,齊交不絕，儀聞之，其效鄢郢漢中必緩矣
14.19,21,是昭雎之言不信也，王必薄之
14.20,0,威王問於莫敖子華曰：自從先君文王以至不穀之身，亦有不爲爵勸，不爲祿勉，以憂社稷者乎
14.20,1,莫敖子華對曰：如華不足知之矣
14.20,2,王曰：不於大夫，無所聞之
14.20,3,莫敖子華對曰：君王將何問者也
14.20,4,彼有廉其爵，貧其身，以憂社稷者
14.20,5,有崇其爵，豐其祿，以憂社稷者
14.20,6,有斷脰决腹，壹瞑而萬世不視，不知所益，以憂社稷者
14.20,7,有勞其身，愁其志，以憂社稷者
14.20,8,亦有不爲爵勸，不爲祿勉，以憂社稷者
14.20,9,王曰：大夫此言，將何謂也
14.20,10,莫敖子華對曰：昔令尹子文，緇帛之衣以朝，鹿裘以處
14.20,11,未明而立於朝，日晦而歸食
14.20,12,朝不謀夕，無一月之積
14.20,13,故彼廉其爵，貧其身，以憂社稷者，令尹子文是也
14.20,14,昔者葉公子高，身獲於表薄，而財於柱國
14.20,15,定白公之禍，寧楚國之事
14.20,16,恢先君以揜方城之外，四封不侵，名不挫於諸侯
14.20,17,當此之時也，天下莫敢以兵南鄉
14.20,18,葉公子高，食田六百畛，故彼崇其爵，豐其祿，以憂社稷者，葉公子高是也
14.20,19,昔者吳與楚戰於柏舉，兩御之間夫卒交
14.20,20,莫敖大心撫其御之手，顧而大息曰：嗟乎子乎，楚國亡之月至矣
14.20,21,吾將深入吳軍，若扑一人，若捽一人，以與大心者也，社稷其爲庶幾乎
14.20,22,故斷脰决腹，壹瞑而萬世不視，不知所益，以憂社稷者，莫敖大心是也
14.20,23,昔吳與楚戰於柏舉，三戰入郢
14.20,24,寡君身出，大夫悉屬，百姓離散
14.20,25,棼冒勃蘇曰：吾被堅執銳，赴強敵而死，此猶一卒也，不若奔諸侯
14.20,26,於是贏糧潛行，上崢山，踰深谿，蹠穿膝暴，七日而薄秦王之朝
14.20,27,雀立不轉，晝吟宵哭
14.20,28,七日不得告
14.20,29,水漿無入口，瘨而殫悶，旄不知人
14.20,30,秦王聞而走之，冠帶不相及，左奉其首，右濡其口，勃蘇乃蘇
14.20,31,秦王身問之：子孰誰也
14.20,32,棼冒勃蘇對曰：臣非異，楚使新造𥂕棼冒勃蘇
14.20,33,吳與楚人戰於柏舉，三戰入郢，寡君身出，大夫悉屬，百姓離散
14.20,34,使下臣來告亡，且求救
14.20,35,秦王顧令不起：寡人聞之，萬乘之君，得罪一士，社稷其危，今此之謂也
14.20,36,遂出革車千乘，卒萬人，屬之子滿與子虎，下塞以東，與吳人戰於濁水而大敗之，亦聞於遂浦
14.20,37,故勞其身，愁其思，以憂社稷者，棼冒勃蘇是也
14.20,38,吳與楚戰於柏舉，三戰入郢
14.20,39,君王身出，大夫悉屬，百姓離散
14.20,40,蒙穀給闘於宮唐之上，舍鬪奔郢曰：若有孤，楚國社稷其庶幾乎
14.20,41,遂入大宮，負雞次之典以浮於江，逃於雲夢之中
14.20,42,昭王反郢，五官失法，百姓昏亂
14.20,43,蒙穀獻典，五官得法，而百姓大治
14.20,44,此蒙穀之功，多與存國相若，封之執圭，田六百畛
14.20,45,蒙穀怒曰：穀非人臣，社稷之臣，苟社稷血食，餘豈悉無君乎
14.20,46,遂自棄於磨山之中，至今無冒
14.20,47,故不爲爵勸，不爲祿勉，以憂社稷者，蒙穀是也
14.20,48,王乃大息曰：此古之人也
14.20,49,今之人，焉能有之耶
14.20,50,莫敖子華對曰：昔者先君靈王好小要，楚士約食，馮而能立，式而能起
14.20,51,食之可欲，忍而不入
14.20,52,死之可惡，然而不避
14.20,53,章聞之，其君好發者，其臣抉拾
14.20,54,君王直不好，若君王誠好賢，此五臣者，皆可得而致之
15.1,0,魏相翟強死
15.1,1,爲甘茂謂楚王曰：魏之幾相者，公子勁也
15.1,2,勁也相魏，魏秦之交必善
15.1,3,秦魏之交完，則楚輕矣
15.1,4,故王不如與齊約，相甘茂於魏
15.1,5,齊王好高人以名，今爲其行人請魏之相，齊必喜
15.1,6,魏氏不聽，交惡於齊
15.1,7,齊魏之交惡，必爭事楚
15.1,8,魏氏聽，甘茂與樗里疾，貿首之讎也
15.1,9,而魏秦之交必惡，又交重楚也
15.2,0,齊秦約攻楚，楚令景翠以六城賂齊，太子爲質
15.2,1,昭雎謂景翠曰：秦恐且因景鯉蘇厲而效地於楚
15.2,2,公出地以取齊，鯉與厲且以收地取秦，公事必敗
15.2,3,公不如令王重賂景鯉蘇厲，使入秦，秦恐，必不求地而合於楚
15.2,4,若齊不求，是公與約也
15.3,0,術視伐楚，楚令昭鼠以十萬軍漢中
15.3,1,昭雎勝秦於重丘，蘇厲謂宛公昭鼠曰：
15.3,2,王欲昭雎之乘秦也，必分公之兵以益之
15.3,3,秦知公兵之分也，必出漢中
15.3,4,請爲公令辛戎謂王曰：秦兵且出漢中
15.3,5,則公之兵全矣
15.4,0,四國伐楚，楚令昭雎將以距秦
15.4,1,楚王欲擊秦，昭侯不欲
15.4,2,桓臧爲昭雎謂楚王曰：雎戰勝，三國惡楚之強也，恐秦之變而聽楚也，必深攻楚以勁秦
15.4,3,秦王怒於戰不勝，必悉起而擊楚，是王與秦相罷，而以利三國也
